Date,Close,High,Low,Open,Volume
26/08/22,3603.679932,3706.48999,3593.47998,3682.02002,32299200
29/08/22,3570.51001,3600.47998,3537.23999,3600.47998,23779200
30/08/22,3561.919922,3629.5,3545.919922,3576.889893,30129900
31/08/22,3517.25,3583.050049,3517.25,3571.969971,41297400
1/09/22,3456.699951,3514.48999,3448.48999,3514.48999,27771400
2/09/22,3544.379883,3548.850098,3466.659912,3466.659912,29976900
5/09/22,3490.01001,3532.77002,3445.840088,3532.77002,26166800
6/09/22,3500.139893,3521.100098,3471.889893,3490.159912,25364400
7/09/22,3502.090088,3510.899902,3462.860107,3495.02002,28569400
8/09/22,3512.379883,3524.639893,3454.600098,3510.909912,34830400
9/09/22,3570.040039,3581.570068,3512.709961,3512.709961,36556400
12/09/22,3646.51001,3657.22998,3579.179932,3579.179932,36112400
13/09/22,3586.179932,3683.02002,3586.080078,3649.23999,34987400
14/09/22,3567.560059,3591.370117,3545.800049,3583.879883,29903900
15/09/22,3541.790039,3586.360107,3532.080078,3566.469971,42869700
16/09/22,3500.409912,3532.199951,3482.399902,3532.199951,64574500
19/09/22,3499.48999,3520.110107,3451.51001,3499.780029,24090400
20/09/22,3467.090088,3537.909912,3459.939941,3500.419922,35424200
21/09/22,3491.870117,3494.409912,3425.699951,3461.300049,28274900
22/09/22,3427.139893,3494.379883,3427.060059,3476.22998,29846400
23/09/22,3348.600098,3427.139893,3330.100098,3427.139893,37876000
26/09/22,3342.560059,3377.610107,3325.199951,3343.199951,32215800
27/09/22,3328.649902,3396.080078,3328.649902,3349.939941,38819300
28/09/22,3335.300049,3339.550049,3259.330078,3322.590088,43673200
29/09/22,3279.040039,3332.800049,3249.570068,3332.800049,40550100
30/09/22,3318.199951,3324.23999,3279.97998,3282,39522200
3/10/22,3342.169922,3348.449951,3259.75,3309.02002,31500900
4/10/22,3484.47998,3484.47998,3359.709961,3359.709961,37025400
5/10/22,3447.719971,3480.449951,3427.699951,3479.23999,30015000
6/10/22,3433.449951,3476.669922,3419.800049,3455.280029,26750600
7/10/22,3375.459961,3434.129883,3373.649902,3419.310059,28227400
10/10/22,3356.879883,3389.939941,3338.360107,3367.860107,24639400
11/10/22,3340.350098,3356.409912,3310.409912,3352.540039,28872900
12/10/22,3331.530029,3365.850098,3315.540039,3339.5,27895000
13/10/22,3362.399902,3373.110107,3256.320068,3321.179932,35395100
14/10/22,3381.72998,3452.98999,3371.709961,3371.709961,34861200
17/10/22,3441.639893,3456.810059,3369.550049,3382.120117,26488900
18/10/22,3463.830078,3511.060059,3449.949951,3449.949951,32665300
19/10/22,3471.23999,3498.199951,3458.169922,3466.709961,23229200
20/10/22,3492.850098,3501.580078,3451.75,3467.570068,29617500
21/10/22,3476.629883,3488.01001,3422.929932,3477.27002,38820800
24/10/22,3527.790039,3552.73999,3473.209961,3488.780029,31331300
25/10/22,3585.580078,3585.580078,3511.52002,3536.919922,29931100
26/10/22,3605.310059,3609.719971,3560.429932,3586.469971,31449100
27/10/22,3604.51001,3618.72998,3565.360107,3604.949951,38256800
28/10/22,3613.02002,3615.909912,3558.550049,3594.600098,29709100
31/10/22,3617.540039,3631.22998,3606.969971,3622.550049,29741100
1/11/22,3651.02002,3680.23999,3628.600098,3628.600098,27274900
2/11/22,3622.01001,3675.659912,3621.179932,3653.419922,29427000
3/11/22,3593.179932,3597.580078,3563.419922,3596.070068,28571100
4/11/22,3688.330078,3711.209961,3601.919922,3601.919922,50017600
7/11/22,3708.800049,3719.209961,3667.97998,3682.459961,34448100
8/11/22,3739.280029,3741.290039,3695.169922,3704.199951,27401900
9/11/22,3728.030029,3739.649902,3708.51001,3735.469971,30769500
10/11/22,3846.560059,3849.139893,3706.790039,3717.689941,44833600
11/11/22,3868.5,3890.25,3859.5,3873.070068,38268800
14/11/22,3887.51001,3915.669922,3872.209961,3873.51001,27377000
15/11/22,3915.090088,3932.22998,3889.25,3896.290039,31088400
16/11/22,3882.780029,3918.969971,3873.340088,3911.679932,29788000
17/11/22,3878.419922,3910.169922,3842.870117,3890.169922,32444500
18/11/22,3924.840088,3940.939941,3889.560059,3889.560059,43431600
21/11/22,3909.280029,3921.949951,3896.709961,3915.659912,32334100
22/11/22,3929.899902,3935.550049,3901.139893,3903.800049,32160400
23/11/22,3946.439941,3950.139893,3925.370117,3938.570068,28050200
24/11/22,3961.98999,3976.429932,3947.159912,3948.780029,21285500
25/11/22,3962.409912,3975.169922,3951.639893,3962.26001,22532600
28/11/22,3935.51001,3957.560059,3925.129883,3952.709961,26030300
29/11/22,3934.439941,3953.97998,3924.560059,3941.550049,26485800
30/11/22,3964.719971,3972.689941,3943.459961,3945.709961,54927900
1/12/22,3984.5,4004.189941,3968.889893,3970.679932,35844500
2/12/22,3977.899902,3996.570068,3940.52002,3974.159912,28794900
5/12/22,3956.530029,3977.72998,3950.310059,3973.449951,20318200
6/12/22,3939.189941,3963.51001,3924.649902,3953.5,26961700
7/12/22,3920.899902,3944.030029,3911.459961,3929.709961,25630500
8/12/22,3921.27002,3931.080078,3903.929932,3926.169922,19982600
9/12/22,3942.620117,3946.5,3905.939941,3926.590088,26353100
12/12/22,3921.820068,3936.110107,3911.669922,3931.590088,20949200
13/12/22,3986.830078,4035.149902,3923.929932,3926.360107,33650300
14/12/22,3975.26001,3980.709961,3955.149902,3980.709961,26716900
15/12/22,3835.699951,3950.02002,3831.209961,3950.02002,49103300
16/12/22,3804.02002,3837.77002,3783.939941,3831,72865300
19/12/22,3811.23999,3835.629883,3808.530029,3808.530029,22537800
20/12/22,3802.48999,3816.899902,3767.26001,3790.580078,28095300
21/12/22,3872.149902,3874.360107,3810.870117,3810.870117,25091800
22/12/22,3823.290039,3889.699951,3817.48999,3870.97998,20223900
23/12/22,3817.01001,3833.610107,3798.73999,3823.699951,14824600
27/12/22,3832.889893,3854.610107,3826.98999,3826.98999,12768100
28/12/22,3808.820068,3842.219971,3805.939941,3833.449951,13848100
29/12/22,3850.070068,3851.389893,3793.25,3803.23999,17579300
30/12/22,3793.620117,3845.919922,3792.090088,3845.919922,16362700
3/01/23,3882.290039,3921.370117,3852.070068,3852.070068,33158800
4/01/23,3973.969971,3975.5,3891.040039,3891.040039,39907300
5/01/23,3959.47998,3974.610107,3950.419922,3967.01001,26926500
6/01/23,4017.830078,4017.850098,3951.929932,3959.959961,28231800
9/01/23,4068.620117,4080.550049,4025.159912,4027.51001,32735200
10/01/23,4057.459961,4063.290039,4042.419922,4052.620117,26652000
11/01/23,4099.759766,4107.810059,4062.379883,4062.379883,30655700
12/01/23,4126.680176,4144.370117,4104.140137,4104.140137,32437900
13/01/23,4150.799805,4160.970215,4129.109863,4129.109863,31280200
16/01/23,4157,4162.509766,4145.27002,4155.740234,20970800
17/01/23,4174.330078,4193.299805,4142.290039,4153.930176,31147800
18/01/23,4174.339844,4197.470215,4171.029785,4171.029785,29028600
19/01/23,4094.280029,4158.569824,4092.570068,4156.100098,35793800
20/01/23,4119.899902,4126.169922,4100.169922,4101.640137,36594000
23/01/23,4150.819824,4157.129883,4121.970215,4121.970215,27753700
24/01/23,4153.02002,4167.02002,4132.240234,4154.259766,25722600
25/01/23,4148.109863,4158.77002,4116.990234,4153.629883,26034100
26/01/23,4173.97998,4183.560059,4156.509766,4156.509766,32650600
27/01/23,4178.009766,4188.709961,4154.529785,4177.259766,27709100
30/01/23,4158.629883,4166.75,4122.209961,4166.75,25851600
31/01/23,4163.450195,4166.169922,4124.580078,4155.310059,43150700
1/02/23,4171.439941,4187.609863,4159.009766,4168.810059,42475000
2/02/23,4241.120117,4245.080078,4174.330078,4174.330078,54602700
3/02/23,4257.97998,4257.97998,4206.259766,4230.529785,54878800
6/02/23,4205.450195,4246.450195,4186.660156,4246.450195,32752100
7/02/23,4209.310059,4218.490234,4192.950195,4206.390137,35774200
8/02/23,4209.149902,4248.379883,4208.399902,4220.859863,30189800
9/02/23,4250.140137,4275.580078,4226.850098,4226.850098,33410800
10/02/23,4197.939941,4242.359863,4172.950195,4242.359863,36749500
13/02/23,4241.359863,4244.620117,4202.029785,4202.029785,25440700
14/02/23,4238.759766,4279.569824,4233.72998,4244.470215,27631800
15/02/23,4280.040039,4283.620117,4234.390137,4237,28253700
16/02/23,4297.240234,4316.169922,4269.439941,4295.990234,36448000
17/02/23,4274.919922,4288.080078,4232.25,4283.040039,36870700
20/02/23,4271.180176,4284.560059,4262.209961,4281.720215,21108200
21/02/23,4250.399902,4265.290039,4210.169922,4265.180176,27995400
22/02/23,4242.879883,4248.060059,4205.930176,4245.75,34869900
23/02/23,4258.160156,4282.879883,4249.950195,4249.950195,32482100
24/02/23,4178.819824,4280.140137,4171.930176,4263.379883,45709600
27/02/23,4248.009766,4266.819824,4191.839844,4191.839844,30105000
28/02/23,4238.379883,4268.660156,4222.22998,4238.459961,58920200
1/03/23,4215.75,4276.060059,4206.319824,4243.379883,36211100
2/03/23,4240.589844,4241.390137,4178.649902,4204.799805,29375200
3/03/23,4294.799805,4298.779785,4256.810059,4256.810059,30523400
6/03/23,4313.779785,4324.27002,4295.689941,4306.649902,26310300
7/03/23,4278.959961,4319.060059,4277.819824,4306.25,30276900
8/03/23,4288.450195,4298.950195,4264.22998,4272.370117,26861700
9/03/23,4286.120117,4297.560059,4257.200195,4283.299805,28136700
10/03/23,4229.529785,4256.430176,4190.97998,4256.430176,49660500
13/03/23,4096.540039,4229.220215,4071.939941,4228.319824,78069300
14/03/23,4179.470215,4189.080078,4088.580078,4104.569824,52292500
15/03/23,4034.919922,4178.459961,4018.300049,4175.620117,81674100
16/03/23,4116.97998,4135,4021.449951,4060.409912,61731000
17/03/23,4064.98999,4174.669922,4042.75,4137.370117,91671600
20/03/23,4119.419922,4136.189941,3980.939941,4054.699951,69870000
21/03/23,4181.600098,4206.930176,4139.890137,4139.890137,49518700
22/03/23,4195.700195,4212.810059,4167.120117,4174.899902,37398200
23/03/23,4207.140137,4215.200195,4166,4195.220215,34031200
24/03/23,4130.620117,4193.160156,4093.159912,4193.160156,56567300
27/03/23,4164.620117,4190.140137,4133.799805,4133.799805,34829300
28/03/23,4168.209961,4205.350098,4157.109863,4169.529785,30414100
29/03/23,4231.27002,4233.589844,4168.609863,4168.609863,33769300
30/03/23,4285.419922,4295.319824,4232.589844,4232.589844,29622300
31/03/23,4315.049805,4325.339844,4278.310059,4285.839844,36312200
3/04/23,4311.049805,4329.290039,4304.890137,4312.990234,29102200
4/04/23,4315.319824,4346.950195,4311.02002,4312.149902,28187400
5/04/23,4298.359863,4320.830078,4286.209961,4316.290039,29791800
6/04/23,4309.450195,4313.740234,4293.850098,4295.549805,28509400
11/04/23,4333.290039,4343.919922,4312.660156,4312.660156,30115400
12/04/23,4334.029785,4374.22998,4323.669922,4332.330078,30179800
13/04/23,4363.240234,4363.609863,4334.669922,4334.669922,28715800
14/04/23,4390.75,4397.580078,4363.310059,4364.089844,35527500
17/04/23,4367.609863,4401.970215,4366.220215,4392.399902,26853800
18/04/23,4393.950195,4407.740234,4367.620117,4367.620117,26674700
19/04/23,4393.569824,4397.160156,4373.189941,4393.459961,25026300
20/04/23,4384.859863,4400.609863,4365.910156,4391.919922,35898700
21/04/23,4408.589844,4408.589844,4367.560059,4382.060059,39170700
24/04/23,4401.799805,4411.669922,4387.640137,4398.509766,24129600
25/04/23,4377.850098,4393.22998,4363.97998,4393.22998,30709500
26/04/23,4347.709961,4373.209961,4324.430176,4373.209961,35478500
27/04/23,4358.049805,4368.950195,4327.97998,4345.040039,27109300
28/04/23,4359.310059,4376.299805,4305.629883,4353.919922,39594900
2/05/23,4294.850098,4372.660156,4291.660156,4353.410156,33749900
3/05/23,4310.180176,4329.029785,4303.529785,4303.529785,27493200
4/05/23,4287.029785,4302.040039,4264.410156,4280.660156,31081600
5/05/23,4340.430176,4340.47998,4280.919922,4280.919922,31872600
8/05/23,4348.649902,4355.410156,4334.129883,4335.220215,19641400
9/05/23,4323.089844,4344.419922,4305.310059,4344.419922,22737200
10/05/23,4306.759766,4332.290039,4293.209961,4322.649902,27260600
11/05/23,4309.75,4341.589844,4281.689941,4303.97998,29579200
12/05/23,4317.879883,4344.319824,4304.069824,4304.069824,24686000
15/05/23,4316.410156,4338.140137,4302.759766,4315.850098,20446600
16/05/23,4315.509766,4328.779785,4298.310059,4313.120117,22335700
17/05/23,4323.22998,4332.080078,4293.569824,4313.25,22868700
19/05/23,4395.299805,4412.879883,4368.240234,4368.240234,32140900
22/05/23,4385.629883,4394.939941,4372.930176,4384.990234,23962900
23/05/23,4342.379883,4383.450195,4342.379883,4382.990234,18704900
24/05/23,4263.740234,4339.5,4250.259766,4339.5,34158400
25/05/23,4269.640137,4284.959961,4251.290039,4264.009766,28415900
26/05/23,4337.5,4346.200195,4260.810059,4272.850098,26474000
30/05/23,4291.580078,4338.709961,4284.109863,4314.959961,26288500
31/05/23,4218.040039,4289.100098,4210.689941,4289.100098,97322500
1/06/23,4257.609863,4271.370117,4222.560059,4222.560059,26943900
2/06/23,4323.52002,4327.569824,4259.640137,4259.640137,29365400
5/06/23,4293.240234,4333.180176,4287.140137,4324.100098,23336500
6/06/23,4295.220215,4299,4275.439941,4292.77002,22402900
7/06/23,4291.910156,4305.25,4273.279785,4294.5,24080000
8/06/23,4297.680176,4305.899902,4276.359863,4284.089844,25602300
9/06/23,4289.790039,4307.419922,4275.089844,4298.47998,20244800
12/06/23,4316.490234,4332.970215,4291.040039,4291.040039,21540000
13/06/23,4347.549805,4352.009766,4316.52002,4317.75,25599500
14/06/23,4375.97998,4385.839844,4343.549805,4346.52002,31344800
15/06/23,4365.120117,4373.580078,4333.640137,4373.580078,25489800
16/06/23,4394.819824,4410.200195,4363.959961,4365.740234,75504300
19/06/23,4362.379883,4392.169922,4356.509766,4392.169922,22395700
20/06/23,4343.140137,4365.22998,4338.350098,4361.5,24006500
21/06/23,4322.75,4350.100098,4316.470215,4339.470215,25127500
22/06/23,4304.470215,4304.589844,4261.339844,4304.02002,25390500
23/06/23,4271.609863,4296.75,4253.149902,4296.75,28404300
26/06/23,4280.569824,4294.160156,4238.069824,4272.100098,23755200
27/06/23,4305.259766,4311.120117,4272.27002,4286.180176,23665500
28/06/23,4344.75,4349.390137,4313.040039,4313.040039,24695700
29/06/23,4354.689941,4371.600098,4341.640137,4345.22998,24417400
30/06/23,4399.089844,4409.5,4346.399902,4354.950195,39197800
3/07/23,4398.149902,4420.009766,4397.759766,4401.029785,24607100
4/07/23,4390.990234,4412.540039,4389.52002,4398.049805,18592200
5/07/23,4350.709961,4388.299805,4342.870117,4388.299805,24348900
6/07/23,4223.089844,4349.299805,4213.810059,4349.299805,35240600
7/07/23,4236.600098,4257.990234,4197.970215,4222.72998,24779800
10/07/23,4256.509766,4272.490234,4217.75,4235.350098,17025200
11/07/23,4286.560059,4301.22998,4257.899902,4257.899902,18458500
12/07/23,4360.459961,4367.439941,4289.009766,4289.009766,30453000
13/07/23,4391.759766,4410.279785,4361.160156,4361.160156,27774800
14/07/23,4400.109863,4411.180176,4388.759766,4389.930176,28865100
17/07/23,4356.790039,4397.330078,4342.540039,4397.330078,18521300
18/07/23,4369.72998,4374.629883,4345.160156,4354.620117,20708700
19/07/23,4362.279785,4404.589844,4362.089844,4370.910156,25254500
20/07/23,4373.72998,4376.580078,4340.689941,4360.919922,27574900
21/07/23,4391.410156,4391.410156,4355.279785,4374.069824,26761900
24/07/23,4383.029785,4386.870117,4364.259766,4386.870117,19924300
25/07/23,4391.299805,4399.5,4374.129883,4382.490234,18477800
26/07/23,4346.149902,4390.959961,4312.069824,4390.959961,32513000
27/07/23,4447.439941,4448.959961,4347.180176,4347.180176,38245800
28/07/23,4466.5,4476.040039,4423.640137,4448.600098,41694700
31/07/23,4471.310059,4491.509766,4458.370117,4466.410156,30435800
2/08/23,4336.5,4403.040039,4329.910156,4403.040039,31188400
3/08/23,4304.629883,4335.140137,4279.049805,4335.140137,28069400
4/08/23,4332.910156,4336.649902,4288.799805,4306.069824,25844500
7/08/23,4337.5,4341.109863,4304.129883,4330.22998,18241300
8/08/23,4288.850098,4330.220215,4259.839844,4329.470215,58697200
9/08/23,4317.330078,4354.970215,4289.02002,4289.02002,34469100
10/08/23,4384.040039,4402.089844,4320.919922,4320.919922,29363000
11/08/23,4321.330078,4381.720215,4311.109863,4381.720215,21770200
14/08/23,4330.22998,4343.890137,4306.259766,4318.709961,16990700
15/08/23,4288.569824,4336.720215,4269.859863,4334.069824,23268200
16/08/23,4284.27002,4304.089844,4268.850098,4284.569824,18498000
17/08/23,4227.830078,4281.569824,4224.779785,4281.569824,22270100
18/08/23,4212.950195,4224.450195,4175.370117,4224.450195,23253500
21/08/23,4224.870117,4262.169922,4212.600098,4212.600098,20937300
22/08/23,4260.370117,4291.810059,4226.100098,4226.100098,19604800
23/08/23,4266.669922,4294.290039,4248.819824,4260.970215,20544100
24/08/23,4232.220215,4322.080078,4229.669922,4278.109863,22628100
25/08/23,4236.25,4269.52002,4219.990234,4230.819824,18675600
28/08/23,4293.689941,4299.169922,4245.600098,4245.600098,19004900
29/08/23,4326.470215,4329.290039,4291.350098,4297.620117,22557700
30/08/23,4315.310059,4340.830078,4294.620117,4326.549805,21390900
31/08/23,4297.109863,4336.740234,4297.109863,4316.160156,44880800
1/09/23,4282.640137,4319.990234,4282.359863,4296.310059,23648700
4/09/23,4279.870117,4323.310059,4272.060059,4286.600098,13821400
5/09/23,4269.160156,4286.77002,4234.790039,4275.919922,19961600
6/09/23,4238.259766,4265.540039,4224.350098,4265.540039,27595200
7/09/23,4221.02002,4252.830078,4209.97998,4235.740234,23792100
8/09/23,4237.189941,4244.410156,4179.970215,4224.129883,23027300
11/09/23,4254.330078,4278.959961,4241.430176,4241.430176,27643500
12/09/23,4242.27002,4264.5,4230.640137,4258.700195,25763700
13/09/23,4223.47998,4238.689941,4198.990234,4236.919922,24763800
14/09/23,4279.75,4288.22998,4205.680176,4223.399902,39852400
15/09/23,4295.049805,4326.899902,4287.649902,4287.649902,68337300
18/09/23,4245.879883,4291.080078,4234.72998,4291.080078,23664700
19/09/23,4242.700195,4264.140137,4230.330078,4245.390137,19670300
20/09/23,4275.97998,4286.529785,4241.569824,4242.410156,33987400
21/09/23,4212.589844,4271.100098,4200.720215,4271.100098,29527400
22/09/23,4207.160156,4218.689941,4178.439941,4211.040039,27408500
25/09/23,4167.370117,4213.22998,4144.709961,4204.220215,23905300
26/09/23,4129.180176,4165.029785,4114.970215,4165.029785,25884300
27/09/23,4131.680176,4153.430176,4121.310059,4129.910156,21446100
28/09/23,4161.560059,4161.589844,4106.47998,4131.439941,27903400
29/09/23,4174.660156,4215.279785,4171.330078,4171.330078,27198900
2/10/23,4137.629883,4204.169922,4119.450195,4181.620117,25582100
3/10/23,4095.590088,4146.470215,4091,4124.97998,29719600
4/10/23,4099.850098,4126.600098,4061.939941,4084.780029,30296300
5/10/23,4099.810059,4122.52002,4092.030029,4104.169922,21890900
6/10/23,4144.430176,4144.660156,4094.01001,4106.160156,26042400
9/10/23,4112.569824,4139.509766,4097.939941,4139.509766,24824600
10/10/23,4205.22998,4208.430176,4118.459961,4118.459961,26945500
11/10/23,4200.799805,4217,4172.910156,4203.839844,25125600
12/10/23,4198.22998,4234.490234,4193.97998,4202.790039,28124600
13/10/23,4136.120117,4198.100098,4133.129883,4197.299805,29475800
16/10/23,4149.859863,4163.399902,4110.830078,4137.069824,22046300
17/10/23,4152.319824,4163.100098,4111.52002,4148.089844,19074800
18/10/23,4105.859863,4161.5,4099.899902,4152.529785,22690500
19/10/23,4090.330078,4109.810059,4069.290039,4104.790039,31261500
20/10/23,4024.679932,4077.439941,4024.679932,4077.439941,37662200
23/10/23,4041.75,4044.620117,3993.100098,4025.47998,26974400
24/10/23,4065.370117,4074.320068,4026.649902,4045.419922,25258900
25/10/23,4073.350098,4082.48999,4040.51001,4062.340088,22484800
26/10/23,4049.399902,4070.75,4017.73999,4070.75,27690700
27/10/23,4014.360107,4068.52002,4006.639893,4056.100098,24394700
30/10/23,4028.320068,4050.97998,4023.419922,4023.419922,25448600
31/10/23,4061.120117,4073.48999,4026.929932,4030.830078,33313900
1/11/23,4091.709961,4103.649902,4049.870117,4069.649902,28092900
2/11/23,4169.620117,4188.310059,4102.089844,4102.089844,35274500
3/11/23,4174.669922,4195.959961,4163.859863,4175.850098,35837400
6/11/23,4158.640137,4188.649902,4152.080078,4178.319824,25431900
7/11/23,4153.370117,4164.879883,4135.529785,4150.52002,20870700
8/11/23,4178.490234,4197.629883,4133.459961,4148.419922,27660500
9/11/23,4229.200195,4234,4166.890137,4179.350098,25142800
10/11/23,4197.359863,4218.259766,4176.160156,4218.259766,25219100
13/11/23,4232.189941,4234.72998,4205.410156,4205.410156,26669400
14/11/23,4291.720215,4304.720215,4230.910156,4232.399902,37242600
15/11/23,4315.529785,4326.720215,4294.97998,4294.97998,29961300
16/11/23,4302.450195,4323.600098,4302.450195,4315.569824,32963100
17/11/23,4340.77002,4347.529785,4304,4304,41324200
20/11/23,4342.410156,4348.490234,4330.470215,4338.399902,31874800
21/11/23,4331.899902,4345.069824,4329.529785,4343.069824,24992700
22/11/23,4352.02002,4357.100098,4335.779785,4335.779785,22322500
23/11/23,4361.319824,4363.649902,4350.419922,4352.72998,18317400
24/11/23,4372.100098,4375.830078,4356.080078,4357.950195,21635400
27/11/23,4354.410156,4376.700195,4353.27002,4369.919922,22306300
28/11/23,4348.02002,4350.339844,4328.120117,4350.339844,23473700
29/11/23,4370.529785,4382.149902,4341.299805,4341.299805,30478700
30/11/23,4382.470215,4392.810059,4361.830078,4370.390137,55338100
1/12/23,4418.509766,4420.569824,4393.040039,4393.040039,23410400
4/12/23,4414.950195,4426.549805,4405.330078,4414.299805,25291700
5/12/23,4452.77002,4457.819824,4412.669922,4414.330078,31965100
6/12/23,4483.259766,4495.299805,4458.529785,4460.330078,32538500
7/12/23,4473.77002,4480.52002,4465.25,4480.52002,31121800
8/12/23,4523.310059,4531.540039,4477.040039,4477.040039,26886000
11/12/23,4540.189941,4544.129883,4519.620117,4522.790039,24134800
12/12/23,4536.609863,4561.109863,4535.040039,4544.410156,26300000
13/12/23,4530.189941,4554.129883,4528.990234,4539.450195,27793300
14/12/23,4539.160156,4593.109863,4515.919922,4541.470215,47268300
15/12/23,4549.439941,4579.899902,4542.109863,4551.029785,62263800
18/12/23,4521.129883,4541.419922,4513.100098,4540.120117,22240500
19/12/23,4535.399902,4538.319824,4519.279785,4522.129883,23305200
20/12/23,4533.819824,4546.060059,4515.52002,4538.120117,22434600
21/12/23,4524.859863,4524.859863,4503.359863,4522.490234,16748300
22/12/23,4521.470215,4528.049805,4505.72998,4520.600098,17782200
27/12/23,4528.379883,4542.330078,4520.509766,4521.799805,16854400
28/12/23,4514.379883,4542.75,4512.640137,4536.680176,14425000
29/12/23,4521.649902,4536.439941,4517.310059,4518.120117,13276900
3/01/24,4448.129883,4515.700195,4433.140137,4514.200195,26376200
4/01/24,4474.009766,4476.720215,4443.419922,4451.720215,28082800
5/01/24,4463.509766,4474.879883,4418.080078,4458.740234,28778100
8/01/24,4485.47998,4487.259766,4438.490234,4461.799805,21900200
9/01/24,4467.169922,4486.990234,4446.620117,4486.990234,25544800
10/01/24,4468.97998,4484.799805,4459.540039,4467.149902,20341000
11/01/24,4442.279785,4510.009766,4441.459961,4481.399902,24082000
12/01/24,4480.02002,4492.77002,4453.240234,4453.240234,20703500
15/01/24,4454.680176,4489.490234,4451.029785,4483.97998,16286900
16/01/24,4446.509766,4448.450195,4414.439941,4443.209961,22717700
17/01/24,4403.080078,4420.600098,4380.970215,4420.600098,26429000
18/01/24,4453.049805,4455.470215,4408.419922,4417.560059,25615800
19/01/24,4448.830078,4476.779785,4437.5,4465.200195,26267800
22/01/24,4480.319824,4495.430176,4454.450195,4454.450195,24707800
23/01/24,4465.910156,4496.390137,4456.779785,4487.509766,21306700
24/01/24,4564.109863,4564.109863,4469.600098,4469.790039,30202900
25/01/24,4582.259766,4584.870117,4545.52002,4562.339844,30570800
26/01/24,4635.470215,4639.049805,4572.129883,4572.129883,24797100
29/01/24,4639.359863,4639.359863,4622.459961,4636.77002,26589700
30/01/24,4662.700195,4667.419922,4642.259766,4647.410156,31631300
31/01/24,4648.399902,4674.740234,4642.689941,4659.870117,36656800
1/02/24,4638.600098,4656.52002,4619.47998,4641.939941,38356000
2/02/24,4654.549805,4676.709961,4645.779785,4645.779785,29245500
5/02/24,4655.27002,4667.399902,4638.330078,4656.049805,41764000
6/02/24,4690.870117,4692.439941,4660.02002,4667.5,40126800
7/02/24,4678.850098,4694.879883,4677.919922,4691.569824,36290900
8/02/24,4710.779785,4720.779785,4682.830078,4687.209961,26948800
9/02/24,4715.870117,4723.77002,4696.509766,4711.330078,30842300
12/02/24,4746.350098,4746.350098,4720.299805,4720.299805,21602800
13/02/24,4689.279785,4746.459961,4671.990234,4746.459961,22710500
14/02/24,4709.220215,4712.890137,4681.620117,4685.939941,20156500
15/02/24,4743.169922,4749.27002,4713.779785,4713.779785,26284000
16/02/24,4765.649902,4782.790039,4750.759766,4754.430176,28820000
19/02/24,4763.069824,4765.819824,4744.589844,4755.75,17297200
20/02/24,4760.279785,4766.620117,4749.180176,4757.950195,20499400
21/02/24,4775.310059,4782.560059,4756.680176,4761.240234,27017300
22/02/24,4855.359863,4866.060059,4812.02002,4812.02002,29131200
23/02/24,4872.569824,4881.660156,4850.319824,4857.410156,28690800
26/02/24,4864.290039,4870.430176,4859.490234,4865.870117,25387100
27/02/24,4885.740234,4887.850098,4863.810059,4865.540039,24235200
28/02/24,4883.77002,4887.180176,4874.939941,4883.839844,22071200
29/02/24,4877.77002,4898.370117,4872.629883,4883.77002,52106500
1/03/24,4894.859863,4904.850098,4874.029785,4888.580078,36359400
4/03/24,4912.919922,4915.439941,4897.939941,4904.580078,19696200
5/03/24,4893.069824,4913.100098,4886.069824,4909.419922,29832800
6/03/24,4915.490234,4920.569824,4889.580078,4890.839844,31096700
7/03/24,4974.220215,4978.189941,4891.790039,4901.009766,33778900
8/03/24,4961.109863,4986.569824,4961.109863,4974.970215,25083600
11/03/24,4930.419922,4938.649902,4913.839844,4932.200195,28433100
12/03/24,4983.200195,4985.100098,4926.209961,4937.759766,33567600
13/03/24,5000.549805,5016.240234,4983.819824,4985.830078,33871200
14/03/24,4993.120117,5031.819824,4986.600098,5007.72998,33713900
15/03/24,4986.02002,5023.649902,4986.02002,4993.439941,83894000
18/03/24,4982.759766,5004.080078,4976.609863,4993.660156,24806900
19/03/24,5007.919922,5007.919922,4976.370117,4979.060059,27400600
20/03/24,5000.310059,5009.129883,4980.950195,4991.370117,23453900
21/03/24,5052.310059,5058.910156,5021.140137,5042.319824,27735100
22/03/24,5031.149902,5037.740234,5008.899902,5035.129883,27334500
25/03/24,5044.189941,5051.470215,5013.600098,5029.25,22818800
26/03/24,5064.180176,5072.75,5038.72998,5046.259766,25325900
27/03/24,5081.740234,5095.109863,5063.27002,5063.27002,25287000
28/03/24,5083.419922,5103.259766,5081.779785,5085.25,31375500
2/04/24,5042,5121.709961,5038.629883,5096.859863,31803000
3/04/24,5069.25,5071.200195,5046.22998,5047.799805,27231600
4/04/24,5070.759766,5089.330078,5065.649902,5071.830078,23602100
5/04/24,5014.75,5043.609863,4985.669922,5043.609863,36778900
8/04/24,5046.049805,5053,5005.310059,5012.02002,19822200
9/04/24,4990.899902,5038.72998,4981.22998,5038.72998,24097700
10/04/24,5000.830078,5037.180176,4951.189941,5006.5,28802000
11/04/24,4966.680176,5010.089844,4934.399902,4994.149902,30613200
12/04/24,4955.009766,5023.899902,4935.029785,4986.029785,27782600
15/04/24,4984.47998,5034.72998,4969,4969,24465200
16/04/24,4916.990234,4962.149902,4899.410156,4962.149902,27874400
