Date,1 week,1 month,3 month,6 month,12 month,,
21-Apr-23,2.886,2.956,3.261,3.601,3.854,,
24-Apr-23,2.882,3.031,3.288,3.637,3.865,,
25-Apr-23,2.905,3.024,3.268,3.635,3.9,,
26-Apr-23,2.88,3.015,3.242,3.648,3.858,,
27-Apr-23,2.888,3.037,3.25,3.618,3.852,,
28-Apr-23,2.872,3.052,3.265,3.645,3.88,,
2-May-23,2.91,3.093,3.274,3.622,3.822,,
3-May-23,2.91,3.088,3.275,3.644,3.843,,
4-May-23,2.902,3.112,3.281,3.651,3.843,,
5-May-23,2.95,3.099,3.28,3.575,3.77,,
8-May-23,3.012,3.138,3.312,3.605,3.79,,
9-May-23,3.078,3.161,3.27,3.608,3.804,,
10-May-23,3.096,3.146,3.301,3.625,3.808,,
11-May-23,3.126,3.159,3.323,3.629,3.795,,
12-May-23,3.127,3.162,3.348,3.638,3.799,,
15-May-23,3.145,3.15,3.358,3.663,3.805,,
16-May-23,3.147,3.158,3.382,3.658,3.807,,
17-May-23,3.112,3.152,3.388,3.671,3.834,,
18-May-23,3.137,3.151,3.383,3.687,3.858,,
19-May-23,3.129,3.134,3.415,3.707,3.878,,
22-May-23,3.132,3.135,3.412,3.714,3.893,,
23-May-23,3.152,3.142,3.422,3.732,3.904,,
24-May-23,3.115,3.138,3.415,3.744,3.932,,
25-May-23,3.152,3.198,3.457,3.769,3.943,,
26-May-23,3.125,3.199,3.462,3.76,3.955,,
29-May-23,3.146,3.213,3.483,3.781,3.982,,
30-May-23,3.14,3.214,3.474,3.77,3.965,,
31-May-23,3.122,3.211,3.463,3.746,3.939,,
1-Jun-23,3.154,3.21,3.462,3.721,3.875,,
2-Jun-23,3.121,3.218,3.49,3.728,3.875,,
5-Jun-23,3.134,3.222,3.493,3.739,3.884,,
6-Jun-23,3.152,3.254,3.476,3.715,3.914,,
7-Jun-23,3.136,3.271,3.459,3.733,3.923,,
8-Jun-23,3.153,3.258,3.486,3.757,3.936,,
9-Jun-23,3.128,3.29,3.469,3.762,3.928,,
12-Jun-23,3.136,3.315,3.478,3.753,3.938,,
13-Jun-23,3.131,3.328,3.526,3.794,3.942,,
14-Jun-23,3.159,3.338,3.522,3.79,3.944,,
15-Jun-23,3.202,3.35,3.547,3.818,3.965,,
16-Jun-23,3.234,3.355,3.572,3.822,4.02,,
19-Jun-23,3.209,3.372,3.551,3.861,4.046,,
20-Jun-23,3.312,3.383,3.587,3.892,4.082,,
21-Jun-23,3.363,3.439,3.568,3.886,4.088,,
22-Jun-23,3.401,3.413,3.6,3.907,4.111,,
23-Jun-23,3.396,3.448,3.61,3.933,4.147,,
26-Jun-23,3.382,3.429,3.577,3.908,4.092,,
27-Jun-23,3.394,3.411,3.554,3.915,4.094,,
28-Jun-23,3.391,3.418,3.598,3.93,4.119,,
29-Jun-23,3.415,3.415,3.587,3.892,4.103,,
30-Jun-23,3.362,3.399,3.577,3.9,4.134,,
3-Jul-23,3.388,3.385,3.597,3.913,4.145,,
4-Jul-23,3.378,3.388,3.613,3.888,4.164,,
5-Jul-23,3.388,3.393,3.589,3.895,4.165,,
6-Jul-23,3.398,3.377,3.612,3.905,4.155,,
7-Jul-23,3.393,3.425,3.64,3.945,4.193,,
10-Jul-23,3.395,3.438,3.661,3.931,4.19,,
11-Jul-23,3.386,3.456,3.672,3.94,4.184,,
12-Jul-23,3.387,3.457,3.657,3.955,4.191,,
13-Jul-23,3.391,3.446,3.663,3.945,4.174,,
14-Jul-23,3.393,3.464,3.66,3.941,4.134,,
17-Jul-23,3.381,3.457,3.685,3.962,4.15,,
18-Jul-23,3.379,3.465,3.705,3.962,4.16,,
19-Jul-23,3.395,3.455,3.646,3.937,4.121,,
20-Jul-23,3.402,3.472,3.698,3.952,4.141,,
21-Jul-23,3.394,3.502,3.721,3.972,4.162,,
24-Jul-23,3.401,3.475,3.716,3.972,4.158,,
25-Jul-23,3.392,3.521,3.705,3.966,4.114,,
26-Jul-23,3.401,3.545,3.714,3.952,4.114,,
27-Jul-23,3.422,3.565,3.714,3.972,4.14,,
28-Jul-23,3.465,3.585,3.725,3.958,4.111,,
31-Jul-23,3.455,3.578,3.715,3.929,4.064,,
1-Aug-23,3.532,3.58,3.723,3.948,4.076,,
2-Aug-23,3.61,3.61,3.733,3.944,4.081,,
3-Aug-23,3.638,3.609,3.722,3.937,4.052,,
4-Aug-23,3.643,3.615,3.743,3.94,4.045,,
7-Aug-23,3.637,3.638,3.754,3.949,4.055,,
8-Aug-23,3.64,3.615,3.765,3.921,4.065,,
9-Aug-23,3.647,3.625,3.759,3.927,4.053,,
10-Aug-23,3.647,3.621,3.788,3.937,4.052,,
11-Aug-23,3.628,3.638,3.781,3.928,4.056,,
14-Aug-23,3.641,3.664,3.799,3.957,4.076,,
15-Aug-23,3.608,3.627,3.787,3.943,4.091,,
16-Aug-23,3.637,3.623,3.798,3.964,4.116,,
17-Aug-23,3.64,3.632,3.815,3.941,4.095,,
18-Aug-23,3.634,3.615,3.816,3.944,4.091,,
21-Aug-23,3.631,3.612,3.806,3.941,4.082,,
22-Aug-23,3.628,3.637,3.808,3.951,4.106,,
23-Aug-23,3.64,3.642,3.826,3.953,4.082,,
24-Aug-23,3.638,3.632,3.784,3.932,4.048,,
25-Aug-23,3.648,3.62,3.788,3.935,4.045,,
28-Aug-23,3.628,3.645,3.771,3.944,4.07,,
29-Aug-23,3.638,3.631,3.783,3.944,4.074,,
30-Aug-23,3.651,3.654,3.803,3.956,4.065,,
31-Aug-23,3.645,3.637,3.795,3.987,4.102,,
1-Sep-23,3.642,3.639,3.77,3.934,4.055,,
4-Sep-23,3.636,3.636,3.798,3.955,4.049,,
5-Sep-23,3.622,3.625,3.802,3.938,4.068,,
6-Sep-23,3.628,3.651,3.795,3.929,4.051,,
7-Sep-23,3.645,3.67,3.799,3.938,4.078,,
8-Sep-23,3.659,3.682,3.8,3.952,4.086,,
11-Sep-23,3.639,3.662,3.822,3.97,4.081,,
12-Sep-23,3.632,3.699,3.824,3.968,4.103,,
13-Sep-23,3.651,3.675,3.845,3.999,4.112,,
14-Sep-23,3.674,3.725,3.867,4.04,4.159,,
15-Sep-23,3.69,3.762,3.878,4.055,4.169,,
18-Sep-23,3.715,3.762,3.903,4.066,4.191,,
19-Sep-23,3.777,3.891,3.934,4.071,4.216,,
20-Sep-23,3.878,3.834,3.934,4.07,4.222,,
21-Sep-23,3.895,3.869,3.955,4.072,4.224,,
22-Sep-23,3.875,3.872,3.958,4.082,4.213,,
25-Sep-23,3.883,3.865,3.977,4.122,4.208,,
26-Sep-23,3.882,3.843,3.941,4.09,4.199,,
27-Sep-23,3.881,3.858,3.972,4.136,4.2,,
28-Sep-23,3.892,3.845,3.955,4.125,4.221,,
29-Sep-23,3.872,3.847,3.952,4.125,4.228,,
2-Oct-23,3.858,3.858,3.951,4.138,4.198,,
3-Oct-23,3.889,3.872,3.964,4.128,4.208,,
4-Oct-23,3.885,3.834,3.962,4.13,4.212,,
5-Oct-23,3.885,3.825,3.972,4.125,4.212,,
6-Oct-23,3.898,3.863,3.983,4.113,4.194,,
9-Oct-23,3.896,3.871,3.98,4.129,4.187,,
10-Oct-23,3.878,3.864,3.988,4.112,4.155,,
11-Oct-23,3.897,3.865,3.952,4.114,4.145,,
12-Oct-23,3.882,3.872,3.965,4.121,4.162,,
13-Oct-23,3.874,3.86,3.985,4.121,4.171,,
16-Oct-23,3.862,3.862,3.975,4.103,4.172,,
17-Oct-23,3.876,3.845,3.972,4.118,4.16,,
18-Oct-23,3.891,3.864,3.993,4.143,4.196,,
19-Oct-23,3.879,3.855,4.002,4.126,4.184,,
20-Oct-23,3.89,3.863,3.969,4.107,4.185,,
23-Oct-23,3.883,3.861,3.956,4.096,4.145,,
24-Oct-23,3.88,3.842,3.941,4.102,4.154,,
25-Oct-23,3.875,3.845,3.938,4.092,4.118,,
26-Oct-23,3.881,3.883,3.952,4.105,4.128,,
27-Oct-23,3.872,3.868,3.948,4.102,4.104,,
30-Oct-23,3.883,3.893,3.968,4.109,4.078,,
31-Oct-23,3.887,3.876,3.972,4.092,4.052,,
1-Nov-23,3.868,3.893,3.953,4.081,4.044,,
2-Nov-23,3.885,3.883,3.974,4.072,4.012,,
3-Nov-23,3.887,3.877,3.956,4.062,4.004,,
6-Nov-23,3.865,3.86,3.963,4.066,4.022,,
7-Nov-23,3.891,3.85,3.966,4.072,4.028,,
8-Nov-23,3.878,3.858,3.973,4.066,4.027,,
9-Nov-23,3.892,3.838,3.987,4.055,4.028,,
10-Nov-23,3.896,3.834,3.992,4.074,4.04,,
13-Nov-23,3.875,3.819,4.002,4.085,4.04,,
14-Nov-23,3.846,3.822,3.997,4.097,4.064,,
15-Nov-23,3.865,3.791,3.994,4.076,4.028,,
16-Nov-23,3.875,3.839,4.002,4.071,4.033,,
17-Nov-23,3.871,3.819,3.984,4.064,3.991,,
20-Nov-23,3.841,3.822,3.962,4.058,4.015,,
21-Nov-23,3.887,3.815,3.973,4.07,4.023,,
22-Nov-23,3.887,3.818,3.962,4.063,4.016,,
23-Nov-23,3.89,3.835,3.956,4.062,4.034,,
24-Nov-23,3.895,3.805,3.935,4.074,4.056,,
27-Nov-23,3.873,3.848,3.951,4.05,4.057,,
28-Nov-23,3.852,3.847,3.955,4.026,4.015,,
29-Nov-23,3.862,3.854,3.975,4.05,3.983,,
30-Nov-23,3.838,3.868,3.964,4.029,3.926,,
1-Dec-23,3.839,3.869,3.96,4.004,3.902,,
4-Dec-23,3.887,3.855,3.962,3.945,3.794,,
5-Dec-23,3.849,3.865,3.958,3.953,3.785,,
6-Dec-23,3.84,3.859,3.95,3.95,3.728,,
7-Dec-23,3.865,3.872,3.969,3.948,3.727,,
8-Dec-23,3.843,3.853,3.95,3.935,3.725,,
11-Dec-23,3.845,3.858,3.958,3.955,3.751,,
12-Dec-23,3.858,3.862,3.928,3.96,3.754,,
13-Dec-23,3.854,3.833,3.925,3.945,3.758,,
14-Dec-23,3.835,3.844,3.932,3.938,3.719,,
15-Dec-23,3.877,3.853,3.92,3.912,3.644,,
18-Dec-23,3.835,3.859,3.938,3.904,3.613,,
19-Dec-23,3.865,3.853,3.923,3.922,3.635,,
20-Dec-23,3.848,3.859,3.916,3.924,3.602,,
21-Dec-23,3.852,3.876,3.916,3.899,3.582,,
22-Dec-23,3.872,3.865,3.931,3.895,3.581,,
27-Dec-23,3.857,3.843,3.925,3.885,3.554,,
28-Dec-23,3.883,3.872,3.893,3.877,3.536,,
29-Dec-23,3.9,3.845,3.909,3.861,3.513,,
1-Jan-24,3.9,3.845,3.909,3.861,3.513,,
2-Jan-24,3.848,3.856,3.905,3.861,3.532,,
3-Jan-24,3.887,3.865,3.929,3.882,3.545,,
4-Jan-24,3.872,3.858,3.922,3.873,3.544,,
5-Jan-24,3.892,3.878,3.936,3.912,3.584,,
8-Jan-24,3.888,3.871,3.925,3.929,3.616,,
9-Jan-24,3.869,3.867,3.928,3.891,3.601,,
10-Jan-24,3.872,3.877,3.936,3.902,3.635,,
11-Jan-24,3.871,3.88,3.942,3.92,3.654,,
12-Jan-24,3.884,3.893,3.932,3.896,3.636,,
15-Jan-24,3.88,3.868,3.928,3.874,3.57,,
16-Jan-24,3.882,3.894,3.894,3.867,3.596,,
17-Jan-24,3.886,3.875,3.903,3.862,3.596,,
18-Jan-24,3.878,3.869,3.97,3.928,3.66,,
19-Jan-24,3.858,3.854,3.958,3.908,3.655,,
22-Jan-24,3.885,3.859,3.945,3.925,3.672,,
23-Jan-24,3.882,3.869,3.948,3.944,3.665,,
24-Jan-24,3.849,3.862,3.929,3.922,3.676,,
25-Jan-24,3.851,3.868,3.925,3.911,3.662,,
26-Jan-24,3.895,3.871,3.887,3.873,3.597,,
29-Jan-24,3.878,3.853,3.912,3.866,3.582,,
30-Jan-24,3.883,3.854,3.897,3.836,3.553,,
31-Jan-24,3.832,3.877,3.905,3.835,3.572,,
1-Feb-24,3.843,3.873,3.884,3.832,3.505,,
2-Feb-24,3.877,3.864,3.9,3.837,3.537,,
5-Feb-24,3.864,3.887,3.922,3.905,3.633,,
6-Feb-24,3.876,3.893,3.932,3.922,3.667,,
7-Feb-24,3.877,3.874,3.895,3.899,3.656,,
8-Feb-24,3.888,3.873,3.898,3.888,3.64,,
9-Feb-24,3.884,3.835,3.891,3.898,3.658,,
12-Feb-24,3.876,3.882,3.912,3.908,3.678,,
13-Feb-24,3.875,3.862,3.901,3.882,3.655,,
14-Feb-24,3.875,3.871,3.922,3.903,3.692,,
15-Feb-24,3.852,3.877,3.915,3.925,3.662,,
16-Feb-24,3.882,3.881,3.933,3.895,3.648,,
19-Feb-24,3.893,3.851,3.932,3.915,3.67,,
20-Feb-24,3.886,3.895,3.943,3.928,3.686,,
21-Feb-24,3.873,3.886,3.946,3.911,3.695,,
22-Feb-24,3.86,3.864,3.945,3.907,3.697,,
23-Feb-24,3.899,3.851,3.933,3.914,3.738,,
26-Feb-24,3.907,3.843,3.952,3.901,3.732,,
27-Feb-24,3.885,3.855,3.952,3.918,3.735,,
28-Feb-24,3.878,3.856,3.942,3.915,3.748,,
29-Feb-24,3.879,3.865,3.937,3.908,3.749,,
1-Mar-24,3.872,3.817,3.938,3.912,3.744,,
4-Mar-24,3.866,3.839,3.932,3.915,3.732,,
5-Mar-24,3.881,3.868,3.926,3.921,3.751,,
6-Mar-24,3.861,3.865,3.942,3.902,3.748,,
7-Mar-24,3.87,3.868,3.929,3.912,3.746,,
8-Mar-24,3.88,3.878,3.94,3.902,3.745,,
11-Mar-24,3.893,3.871,3.928,3.892,3.703,,
12-Mar-24,3.874,3.847,3.929,3.905,3.712,,
13-Mar-24,3.884,3.859,3.94,3.892,3.702,,
14-Mar-24,3.881,3.843,3.928,3.903,3.701,,
15-Mar-24,3.89,3.862,3.928,3.908,3.709,,
18-Mar-24,3.871,3.855,3.928,3.915,3.75,,
19-Mar-24,3.875,3.862,3.935,3.909,3.756,,
20-Mar-24,3.878,3.862,3.922,3.906,3.755,,
21-Mar-24,3.868,3.848,3.926,3.902,3.735,,
22-Mar-24,3.875,3.853,3.903,3.874,3.682,,
25-Mar-24,3.885,3.842,3.886,3.855,3.658,,
26-Mar-24,3.875,3.83,3.902,3.858,3.675,,
27-Mar-24,3.835,3.835,3.908,3.862,3.684,,
28-Mar-24,3.853,3.855,3.892,3.851,3.669,,
29-Mar-24,3.853,3.855,3.892,3.851,3.669,,
1-Apr-24,3.853,3.855,3.892,3.851,3.669,,
2-Apr-24,3.87,3.855,3.883,3.842,3.664,,
3-Apr-24,3.863,3.852,3.857,3.822,3.648,,
4-Apr-24,3.875,3.877,3.891,3.844,3.663,,
5-Apr-24,3.89,3.888,3.885,3.834,3.656,,
8-Apr-24,3.888,3.877,3.902,3.846,3.673,,
9-Apr-24,3.875,3.837,3.916,3.868,3.695,,
10-Apr-24,3.879,3.854,3.912,3.83,3.689,,
11-Apr-24,3.876,3.879,3.906,3.862,3.729,,
12-Apr-24,3.88,3.836,3.923,3.865,3.748,,
15-Apr-24,3.898,3.846,3.888,3.82,3.693,,
16-Apr-24,3.863,3.855,3.904,3.842,3.702,,
17-Apr-24,3.855,3.828,3.895,3.842,3.72,,
18-Apr-24,3.865,3.855,3.897,3.843,3.731,,
19-Apr-24,3.891,3.837,3.892,3.846,3.732,,
22-Apr-24,3.866,3.819,3.891,3.85,3.734,,
23-Apr-24,3.84,3.815,3.882,3.844,3.718,,
24-Apr-24,3.851,3.852,3.879,3.833,3.701,,
25-Apr-24,3.868,3.862,3.864,3.825,3.728,,
26-Apr-24,3.883,3.848,3.865,3.835,3.724,,
29-Apr-24,3.852,3.858,3.835,3.815,3.726,,
30-Apr-24,3.802,3.873,3.825,3.795,3.696,,
1-May-24,3.802,3.873,3.825,3.795,3.696,,
2-May-24,3.858,3.877,3.853,3.828,3.728,,
3-May-24,3.893,3.865,3.827,3.802,3.693,,
6-May-24,3.886,3.852,3.824,3.791,3.658,,
7-May-24,3.868,3.875,3.788,3.802,3.647,,
8-May-24,3.882,3.87,3.814,3.795,3.642,,
9-May-24,3.878,3.862,3.806,3.802,3.628,,
10-May-24,3.892,3.856,3.818,3.789,3.629,,
13-May-24,3.895,3.828,3.828,3.8,3.654,,
14-May-24,3.888,3.838,3.824,3.799,3.638,,
15-May-24,3.872,3.83,3.816,3.798,3.679,,
16-May-24,3.885,3.817,3.826,3.795,3.65,,
17-May-24,3.875,3.799,3.83,3.791,3.645,,
20-May-24,3.883,3.807,3.822,3.787,3.673,,
21-May-24,3.894,3.785,3.823,3.784,3.68,,
22-May-24,3.893,3.797,3.819,3.784,3.67,,
23-May-24,3.875,3.805,3.801,3.783,3.702,,
24-May-24,3.881,3.792,3.808,3.78,3.729,,
27-May-24,3.863,3.792,3.8,3.775,3.74,,
28-May-24,3.879,3.764,3.785,3.749,3.722,,
29-May-24,3.869,3.772,3.794,3.768,3.716,,
30-May-24,3.892,3.75,3.788,3.759,3.729,,
31-May-24,3.889,3.717,3.785,3.745,3.711,,
3-Jun-24,3.828,3.69,3.782,3.755,3.722,,
4-Jun-24,3.83,3.666,3.772,3.756,3.715,,
5-Jun-24,3.812,3.676,3.752,3.738,3.69,,
6-Jun-24,3.848,3.688,3.755,3.744,3.684,,
7-Jun-24,3.794,3.679,3.759,3.735,3.701,,
10-Jun-24,3.716,3.654,3.743,3.748,3.725,,
11-Jun-24,3.717,3.613,3.739,3.751,3.728,,
12-Jun-24,3.65,3.63,3.72,3.748,3.719,,
13-Jun-24,3.615,3.599,3.719,3.743,3.678,,
14-Jun-24,3.626,3.579,3.715,3.735,3.672,,
17-Jun-24,3.641,3.602,3.711,3.711,3.628,,
18-Jun-24,3.612,3.606,3.717,3.695,3.6,,
19-Jun-24,3.59,3.608,3.712,3.695,3.613,,
20-Jun-24,3.648,3.598,3.7,3.689,3.608,,
21-Jun-24,3.622,3.6,3.686,3.691,3.622,,
24-Jun-24,3.619,3.622,3.682,3.661,3.58,,
25-Jun-24,3.616,3.642,3.698,3.671,3.578,,
26-Jun-24,3.607,3.646,3.722,3.672,3.576,,
27-Jun-24,3.618,3.664,3.695,3.678,3.575,,
28-Jun-24,3.612,3.632,3.711,3.682,3.578,,
1-Jul-24,3.641,3.655,3.709,3.678,3.567,,
2-Jul-24,3.63,3.654,3.714,3.676,3.589,,
3-Jul-24,3.608,3.635,3.705,3.678,3.596,,
4-Jul-24,3.608,3.624,3.708,3.683,3.592,,
5-Jul-24,3.607,3.635,3.712,3.678,3.588,,
8-Jul-24,3.605,3.628,3.699,3.675,3.599,,
9-Jul-24,3.608,3.615,3.708,3.668,3.593,,
10-Jul-24,3.608,3.598,3.704,3.683,3.602,,
11-Jul-24,3.609,3.611,3.685,3.676,3.595,,
12-Jul-24,3.61,3.625,3.664,3.662,3.564,,
15-Jul-24,3.595,3.572,3.662,3.635,3.522,,
16-Jul-24,3.589,3.583,3.674,3.634,3.506,,
17-Jul-24,3.597,3.601,3.678,3.62,3.503,,
18-Jul-24,3.626,3.633,3.688,3.624,3.503,,
19-Jul-24,3.622,3.626,3.698,3.633,3.502,,
22-Jul-24,3.612,3.63,3.705,3.641,3.511,,
23-Jul-24,3.579,3.618,3.685,3.642,3.508,,
24-Jul-24,3.579,3.598,3.698,3.652,3.528,,
25-Jul-24,3.624,3.604,3.686,3.619,3.481,,
26-Jul-24,3.642,3.621,3.655,3.591,3.426,,
29-Jul-24,3.595,3.596,3.636,3.59,3.425,,
30-Jul-24,3.643,3.611,3.631,3.585,3.406,,
31-Jul-24,3.607,3.63,3.647,3.579,3.39,,
1-Aug-24,3.642,3.606,3.638,3.563,3.349,,
2-Aug-24,3.645,3.611,3.623,3.553,3.32,,
5-Aug-24,3.62,3.569,3.584,3.494,3.238,,
6-Aug-24,3.628,3.558,3.523,3.397,3.138,,
7-Aug-24,3.626,3.594,3.569,3.462,3.192,,
8-Aug-24,3.619,3.592,3.577,3.488,3.202,,
9-Aug-24,3.642,3.618,3.557,3.437,3.176,,
12-Aug-24,3.63,3.625,3.548,3.445,3.191,,
13-Aug-24,3.649,3.635,3.542,3.441,3.18,,
14-Aug-24,3.609,3.606,3.542,3.398,3.148,,
15-Aug-24,3.605,3.599,3.549,3.375,3.117,,
16-Aug-24,3.621,3.595,3.56,3.367,3.139,,
19-Aug-24,3.652,3.584,3.551,3.408,3.183,,
20-Aug-24,3.628,3.587,3.538,3.407,3.159,,
21-Aug-24,3.605,3.596,3.542,3.41,3.162,,
22-Aug-24,3.625,3.608,3.541,3.408,3.133,,
23-Aug-24,3.635,3.595,3.525,3.382,3.102,,
26-Aug-24,3.631,3.583,3.523,3.401,3.116,,
27-Aug-24,3.622,3.584,3.515,3.385,3.095,,
28-Aug-24,3.609,3.592,3.505,3.391,3.119,,
29-Aug-24,3.606,3.602,3.505,3.376,3.108,,
30-Aug-24,3.623,3.589,3.49,3.36,3.088,,
2-Sep-24,3.608,3.588,3.469,3.351,3.072,,
3-Sep-24,3.619,3.561,3.458,3.381,3.113,,
4-Sep-24,3.602,3.536,3.449,3.379,3.094,,
5-Sep-24,3.614,3.542,3.47,3.364,3.053,,
6-Sep-24,3.608,3.521,3.468,3.346,3.025,,
9-Sep-24,3.628,3.51,3.462,3.307,2.986,,
10-Sep-24,3.64,3.489,3.46,3.293,2.97,,
11-Sep-24,3.587,3.444,3.467,3.276,2.96,,
12-Sep-24,3.602,3.436,3.481,3.265,2.929,,
13-Sep-24,3.518,3.405,3.472,3.271,2.948,,
16-Sep-24,3.492,3.412,3.488,3.285,2.975,,
17-Sep-24,3.442,3.414,3.48,3.268,2.948,,
18-Sep-24,3.42,3.398,3.458,3.239,2.921,,
19-Sep-24,3.363,3.395,3.455,3.223,2.936,,
20-Sep-24,3.351,3.374,3.436,3.184,2.918,,
23-Sep-24,3.362,3.346,3.431,3.212,2.902,,
24-Sep-24,3.382,3.358,3.402,3.196,2.858,,
25-Sep-24,3.355,3.375,3.352,3.155,2.776,,
26-Sep-24,3.367,3.378,3.345,3.162,2.755,,
27-Sep-24,3.369,3.365,3.326,3.152,2.771,,
30-Sep-24,3.383,3.353,3.279,3.105,2.747,,
1-Oct-24,3.328,3.33,3.252,3.092,2.749,,
2-Oct-24,3.348,3.329,3.246,3.092,2.745,,
3-Oct-24,3.39,3.293,3.238,3.071,2.712,,
4-Oct-24,3.395,3.27,3.25,3.046,2.688,,
7-Oct-24,3.391,3.282,3.268,3.048,2.712,,
8-Oct-24,3.392,3.272,3.265,3.058,2.798,,
9-Oct-24,3.402,3.256,3.223,3.047,2.792,,
10-Oct-24,3.382,3.255,3.184,3.055,2.791,,
11-Oct-24,3.408,3.245,3.179,3.064,2.822,,
14-Oct-24,3.4,3.258,3.205,3.062,2.799,,
15-Oct-24,3.405,3.235,3.215,3.057,2.766,,
16-Oct-24,3.34,3.207,3.208,3.047,2.743,,
17-Oct-24,3.366,3.174,3.219,3.036,2.717,,
18-Oct-24,3.339,3.147,3.201,3.028,2.709,,
21-Oct-24,3.345,3.145,3.138,2.972,2.63,,
22-Oct-24,3.29,3.131,3.098,2.954,2.622,,
23-Oct-24,3.26,3.105,3.086,2.972,2.674,,
24-Oct-24,3.165,3.102,3.072,2.92,2.614,,
25-Oct-24,3.149,3.127,3.059,2.894,2.565,,
28-Oct-24,3.171,3.152,3.052,2.905,2.58,,
29-Oct-24,3.152,3.146,3.056,2.886,2.577,,
30-Oct-24,3.144,3.13,3.056,2.867,2.548,,
31-Oct-24,3.116,3.135,3.062,2.864,2.547,,
1-Nov-24,3.131,3.119,3.085,2.912,2.629,,
4-Nov-24,3.129,3.128,3.075,2.916,2.619,,
5-Nov-24,3.142,3.092,3.057,2.923,2.63,,
6-Nov-24,3.145,3.102,3.049,2.916,2.642,,
7-Nov-24,3.134,3.095,3.032,2.858,2.563,,
8-Nov-24,3.135,3.087,3.032,2.822,2.534,,
11-Nov-24,3.148,3.08,3.04,2.831,2.528,,
12-Nov-24,3.145,3.088,3.034,2.797,2.502,,
13-Nov-24,3.147,3.099,3.023,2.779,2.495,,
14-Nov-24,3.167,3.083,3.005,2.765,2.494,,
15-Nov-24,3.172,3.062,2.998,2.748,2.475,,
18-Nov-24,3.173,3.043,3.004,2.735,2.432,,
19-Nov-24,3.142,3.035,3.013,2.743,2.448,,
20-Nov-24,3.157,3.045,3,2.761,2.465,,
21-Nov-24,3.141,3.079,3.005,2.778,2.491,,
22-Nov-24,3.138,3.075,3.022,2.77,2.489,,
25-Nov-24,3.166,3.078,2.985,2.711,2.416,,
26-Nov-24,3.163,3.002,2.898,2.676,2.393,,
27-Nov-24,3.163,2.977,2.912,2.694,2.448,,
28-Nov-24,3.152,3.022,2.939,2.708,2.463,,
29-Nov-24,3.128,3.004,2.934,2.695,2.461,,
2-Dec-24,3.16,2.987,2.924,2.675,2.431,,
3-Dec-24,3.116,3.002,2.879,2.634,2.356,,
4-Dec-24,3.102,3.025,2.877,2.625,2.348,,
5-Dec-24,3.136,3.027,2.881,2.642,2.388,,
6-Dec-24,3.142,3.005,2.868,2.654,2.399,,
9-Dec-24,3.159,2.944,2.862,2.661,2.45,,
10-Dec-24,3.138,2.887,2.872,2.655,2.439,,
11-Dec-24,3.09,2.889,2.888,2.654,2.429,,
12-Dec-24,3.112,2.902,2.886,2.656,2.421,,
13-Dec-24,3.076,2.871,2.843,2.639,2.405,,
16-Dec-24,3.095,2.845,2.863,2.655,2.443,,
17-Dec-24,3.04,2.775,2.865,2.664,2.474,,
18-Dec-24,2.945,2.762,2.852,2.652,2.474,,
19-Dec-24,2.895,2.795,2.839,2.637,2.469,,
20-Dec-24,2.862,2.801,2.772,2.624,2.484,,
23-Dec-24,2.857,2.846,2.731,2.612,2.461,,
24-Dec-24,2.878,2.863,2.715,2.597,2.471,,
27-Dec-24,2.935,2.863,2.683,2.577,2.465,,
30-Dec-24,2.912,2.867,2.678,2.562,2.454,,
31-Dec-24,2.924,2.845,2.714,2.568,2.46,,
2-Jan-25,2.911,2.785,2.736,2.562,2.448,,
3-Jan-25,2.901,2.792,2.731,2.554,2.448,,
6-Jan-25,2.898,2.835,2.757,2.585,2.487,,
7-Jan-25,2.88,2.84,2.785,2.631,2.556,,
8-Jan-25,2.875,2.862,2.782,2.639,2.561,,
9-Jan-25,2.904,2.883,2.789,2.649,2.553,,
10-Jan-25,2.925,2.839,2.766,2.641,2.564,,
13-Jan-25,2.915,2.85,2.785,2.655,2.576,,
14-Jan-25,2.926,2.852,2.761,2.685,2.612,,
15-Jan-25,2.916,2.843,2.748,2.657,2.559,,
16-Jan-25,2.916,2.824,2.744,2.668,2.563,,
17-Jan-25,2.915,2.798,2.704,2.642,2.524,,
20-Jan-25,2.921,2.785,2.677,2.619,2.483,,
21-Jan-25,2.909,2.774,2.681,2.606,2.489,,
22-Jan-25,2.921,2.776,2.671,2.585,2.493,,
23-Jan-25,2.925,2.755,2.673,2.586,2.493,,
24-Jan-25,2.913,2.735,2.641,2.581,2.499,,
27-Jan-25,2.903,2.735,2.641,2.6,2.528,,
28-Jan-25,2.882,2.744,2.615,2.591,2.534,,
29-Jan-25,2.856,2.725,2.612,2.598,2.535,,
30-Jan-25,2.849,2.729,2.606,2.593,2.531,,
31-Jan-25,2.801,2.66,2.589,2.59,2.519,,
,,,,,,,
,,,,,,,
